"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
20 Sep 2020 04:50:00.000,-35.102,24.080,757.034681,0.059266,-0.017245,-0.020758
20 Sep 2020 04:51:00.000,-31.546,23.079,755.820906,0.059382,-0.016229,-0.019695
20 Sep 2020 04:52:00.000,-27.985,22.132,754.680318,0.059481,-0.015408,-0.018319
20 Sep 2020 04:53:00.000,-24.417,21.230,753.631040,0.059566,-0.014747,-0.016652
20 Sep 2020 04:54:00.000,-20.845,20.363,752.689765,0.059637,-0.014217,-0.014719
20 Sep 2020 04:55:00.000,-17.270,19.524,751.871488,0.059695,-0.013797,-0.012553
20 Sep 2020 04:56:00.000,-13.691,18.708,751.189256,0.059742,-0.013474,-0.010185
20 Sep 2020 04:57:00.000,-10.109,17.908,750.653959,0.059778,-0.013235,-0.007655
20 Sep 2020 04:58:00.000,-6.526,17.121,750.274147,0.059803,-0.013072,-0.005003
20 Sep 2020 04:59:00.000,-2.942,16.341,750.055889,0.059817,-0.012982,-0.002271
20 Sep 2020 05:00:00.000,0.643,15.564,750.002675,0.059821,-0.012960,0.000497
20 Sep 2020 05:01:00.000,4.228,14.787,750.115356,0.059813,-0.013006,0.003258
20 Sep 2020 05:02:00.000,7.812,14.005,750.392130,0.059795,-0.013122,0.005966
20 Sep 2020 05:03:00.000,11.395,13.214,750.828573,0.059767,-0.013311,0.008580
20 Sep 2020 05:04:00.000,14.975,12.409,751.417710,0.059727,-0.013580,0.011056
20 Sep 2020 05:05:00.000,18.553,11.585,752.150136,0.059676,-0.013936,0.013355
20 Sep 2020 05:06:00.000,22.128,10.737,753.014162,0.059613,-0.014393,0.015442
20 Sep 2020 05:07:00.000,25.698,9.858,753.996016,0.059537,-0.014968,0.017282
20 Sep 2020 05:08:00.000,29.263,8.941,755.080064,0.059448,-0.015683,0.018848
20 Sep 2020 05:09:00.000,32.823,7.976,756.249068,0.059343,-0.016569,0.020114
20 Sep 2020 05:10:00.000,36.376,6.952,757.484462,0.059220,-0.017666,0.021061
20 Sep 2020 05:11:00.000,39.920,5.854,758.766656,0.059075,-0.019033,0.021674
20 Sep 2020 05:12:00.000,43.456,4.664,760.075348,0.058904,-0.020748,0.021944
20 Sep 2020 05:13:00.000,46.980,3.359,761.389849,0.058699,-0.022922,0.021867
20 Sep 2020 05:14:00.000,50.490,1.905,762.689411,0.058447,-0.025718,0.021446
20 Sep 2020 05:15:00.000,53.984,0.260,763.953554,0.058131,-0.029376,0.020687
20 Sep 2020 05:16:00.000,57.456,-1.639,765.162386,0.057723,-0.034263,0.019603
20 Sep 2020 05:17:00.000,60.900,-3.882,766.296917,0.057177,-0.040964,0.018211
20 Sep 2020 05:18:00.000,64.305,-6.603,767.339344,0.056417,-0.050433,0.016533
20 Sep 2020 05:19:00.000,67.655,-10.013,768.273336,0.055306,-0.064307,0.014596
20 Sep 2020 05:20:00.000,70.922,-14.455,769.084274,0.053589,-0.085491,0.012432
20 Sep 2020 05:21:00.000,74.056,-20.508,769.759481,0.050755,-0.119257,0.010073
20 Sep 2020 05:22:00.000,76.962,-29.179,770.288409,0.045743,-0.174762,0.007556
20 Sep 2020 05:23:00.000,79.452,-42.122,770.662803,0.036380,-0.263213,0.004922
20 Sep 2020 05:24:00.000,81.168,-61.204,770.876823,0.019382,-0.372358,0.002211
20 Sep 2020 05:25:00.000,81.621,-85.374,770.927130,-0.004929,-0.412835,-0.000534
20 Sep 2020 05:26:00.000,80.625,-108.089,770.812940,-0.027070,-0.331225,-0.003272
20 Sep 2020 05:27:00.000,78.552,-124.635,770.536034,-0.040739,-0.224525,-0.005958
20 Sep 2020 05:28:00.000,75.868,-135.678,770.100731,-0.048057,-0.149833,-0.008551
20 Sep 2020 05:29:00.000,72.858,-143.174,769.513822,-0.052040,-0.104151,-0.011011
20 Sep 2020 05:30:00.000,69.664,-148.510,768.784471,-0.054353,-0.076120,-0.013298
20 Sep 2020 05:31:00.000,66.360,-152.498,767.924074,-0.055792,-0.058243,-0.015378
20 Sep 2020 05:32:00.000,62.986,-155.608,766.946089,-0.056745,-0.046338,-0.017217
20 Sep 2020 05:33:00.000,59.565,-158.123,765.865826,-0.057409,-0.038093,-0.018787
20 Sep 2020 05:34:00.000,56.109,-160.219,764.700221,-0.057895,-0.032186,-0.020062
20 Sep 2020 05:35:00.000,52.628,-162.011,763.467572,-0.058263,-0.027831,-0.021021
20 Sep 2020 05:36:00.000,49.127,-163.576,762.187256,-0.058551,-0.024544,-0.021650
20 Sep 2020 05:37:00.000,45.611,-164.967,760.879431,-0.058783,-0.022013,-0.021938
20 Sep 2020 05:38:00.000,42.083,-166.224,759.564720,-0.058974,-0.020034,-0.021880
20 Sep 2020 05:39:00.000,38.543,-167.376,758.263885,-0.059134,-0.018465,-0.021476
20 Sep 2020 05:40:00.000,34.995,-168.443,756.997506,-0.059270,-0.017211,-0.020731
20 Sep 2020 05:41:00.000,31.440,-169.443,755.785645,-0.059385,-0.016202,-0.019658
20 Sep 2020 05:42:00.000,27.878,-170.388,754.647531,-0.059484,-0.015387,-0.018273
20 Sep 2020 05:43:00.000,24.311,-171.289,753.601248,-0.059568,-0.014729,-0.016598
20 Sep 2020 05:44:00.000,20.739,-172.155,752.663443,-0.059639,-0.014203,-0.014658
20 Sep 2020 05:45:00.000,17.163,-172.993,751.849054,-0.059697,-0.013786,-0.012484
20 Sep 2020 05:46:00.000,13.584,-173.809,751.171070,-0.059744,-0.013465,-0.010112
20 Sep 2020 05:47:00.000,10.002,-174.608,750.640310,-0.059779,-0.013229,-0.007578
20 Sep 2020 05:48:00.000,6.419,-175.395,750.265253,-0.059804,-0.013069,-0.004922
20 Sep 2020 05:49:00.000,2.834,-176.175,750.051893,-0.059817,-0.012980,-0.002189
20 Sep 2020 05:50:00.000,-0.750,-176.951,750.003641,-0.059821,-0.012960,0.000580
20 Sep 2020 05:51:00.000,-4.335,-177.729,750.121268,-0.059813,-0.013009,0.003340
20 Sep 2020 05:52:00.000,-7.919,-178.511,750.402893,-0.059795,-0.013127,0.006046
20 Sep 2020 05:53:00.000,-11.502,-179.303,750.844016,-0.059766,-0.013318,0.008656
20 Sep 2020 05:54:00.000,-15.082,179.892,751.437586,-0.059725,-0.013589,0.011127
20 Sep 2020 05:55:00.000,-18.660,179.068,752.174127,-0.059674,-0.013948,0.013421
20 Sep 2020 05:56:00.000,-22.235,178.219,753.041886,-0.059611,-0.014409,0.015500
20 Sep 2020 05:57:00.000,-25.805,177.339,754.027032,-0.059535,-0.014987,0.017333
20 Sep 2020 05:58:00.000,-29.370,176.420,755.113878,-0.059445,-0.015707,0.018890
20 Sep 2020 05:59:00.000,-32.929,175.454,756.285142,-0.059339,-0.016598,0.020147
20 Sep 2020 06:00:00.000,-36.482,174.428,757.522224,-0.059216,-0.017703,0.021084
20 Sep 2020 06:01:00.000,-40.026,173.327,758.805508,-0.059071,-0.019079,0.021687
20 Sep 2020 06:02:00.000,-43.561,172.135,760.114675,-0.058899,-0.020805,0.021946
20 Sep 2020 06:03:00.000,-47.085,170.825,761.429030,-0.058692,-0.022996,0.021860
20 Sep 2020 06:04:00.000,-50.595,169.367,762.727827,-0.058438,-0.025813,0.021428
20 Sep 2020 06:05:00.000,-54.088,167.715,763.990601,-0.058120,-0.029502,0.020659
20 Sep 2020 06:06:00.000,-57.559,165.807,765.197482,-0.057709,-0.034434,0.019565
20 Sep 2020 06:07:00.000,-61.002,163.552,766.329510,-0.057158,-0.041201,0.018164
20 Sep 2020 06:08:00.000,-64.406,160.814,767.368924,-0.056390,-0.050774,0.016479
20 Sep 2020 06:09:00.000,-67.754,157.379,768.299439,-0.055265,-0.064816,0.014535
20 Sep 2020 06:10:00.000,-71.018,152.899,769.106492,-0.053524,-0.086283,0.012364
20 Sep 2020 06:11:00.000,-74.147,146.785,769.777467,-0.050644,-0.120544,0.009999
20 Sep 2020 06:12:00.000,-77.044,138.013,770.301882,-0.045540,-0.176884,0.007479
20 Sep 2020 06:13:00.000,-79.517,124.911,770.671553,-0.035998,-0.266391,0.004842
20 Sep 2020 06:14:00.000,-81.203,105.633,770.880713,-0.018735,-0.375200,0.002129
20 Sep 2020 06:15:00.000,-81.611,81.395,770.926100,0.005681,-0.411916,-0.000617
20 Sep 2020 06:16:00.000,-80.576,58.828,770.807006,0.027604,-0.327865,-0.003353
20 Sep 2020 06:17:00.000,-78.479,42.473,770.525288,0.041032,-0.221770,-0.006037
20 Sep 2020 06:18:00.000,-75.782,31.563,770.085341,0.048213,-0.148108,-0.008627
20 Sep 2020 06:19:00.000,-72.764,24.148,769.494028,0.052127,-0.103105,-0.011082
20 Sep 2020 06:20:00.000,-69.566,18.862,768.760583,0.054406,-0.075465,-0.013364
20 Sep 2020 06:21:00.000,-66.260,14.906,767.896465,0.055826,-0.057815,-0.015437
20 Sep 2020 06:22:00.000,-62.885,11.817,766.915190,0.056768,-0.046047,-0.017268
20 Sep 2020 06:23:00.000,-59.462,9.316,765.832122,0.057426,-0.037888,-0.018829
20 Sep 2020 06:24:00.000,-56.005,7.231,764.664241,0.057907,-0.032036,-0.020095
20 Sep 2020 06:25:00.000,-52.524,5.447,763.429881,0.058272,-0.027719,-0.021045
20 Sep 2020 06:26:00.000,-49.022,3.888,762.148447,0.058559,-0.024458,-0.021664
20 Sep 2020 06:27:00.000,-45.506,2.501,760.840115,0.058790,-0.021947,-0.021941
20 Sep 2020 06:28:00.000,-41.977,1.248,759.525517,0.058980,-0.019981,-0.021873
20 Sep 2020 06:29:00.000,-38.437,0.099,758.225416,0.059139,-0.018424,-0.021458
20 Sep 2020 06:30:00.000,-34.889,-0.966,756.960379,0.059274,-0.017178,-0.020704
20 Sep 2020 06:31:00.000,-31.333,-1.964,755.750450,0.059389,-0.016175,-0.019621
20 Sep 2020 06:32:00.000,-27.771,-2.908,754.614826,0.059487,-0.015365,-0.018227
20 Sep 2020 06:33:00.000,-24.204,-3.808,753.571553,0.059570,-0.014712,-0.016543
20 Sep 2020 06:34:00.000,-20.632,-4.673,752.637230,0.059641,-0.014189,-0.014596
20 Sep 2020 06:35:00.000,-17.056,-5.510,751.826743,0.059699,-0.013775,-0.012416
20 Sep 2020 06:36:00.000,-13.477,-6.325,751.153015,0.059745,-0.013457,-0.010038
20 Sep 2020 06:37:00.000,-9.895,-7.124,750.626800,0.059780,-0.013223,-0.007500
20 Sep 2020 06:38:00.000,-6.312,-7.911,750.256504,0.059804,-0.013065,-0.004842
20 Sep 2020 06:39:00.000,-2.727,-8.690,750.048045,0.059818,-0.012979,-0.002106
20 Sep 2020 06:40:00.000,0.858,-9.467,750.004755,0.059821,-0.012961,0.000663
20 Sep 2020 06:41:00.000,4.442,-10.244,750.127327,0.059813,-0.013011,0.003422
20 Sep 2020 06:42:00.000,8.026,-11.027,750.413800,0.059794,-0.013131,0.006126
20 Sep 2020 06:43:00.000,11.609,-11.819,750.859596,0.059765,-0.013325,0.008732
20 Sep 2020 06:44:00.000,15.189,-12.625,751.457591,0.059724,-0.013598,0.011198
20 Sep 2020 06:45:00.000,18.767,-13.450,752.198237,0.059672,-0.013960,0.013486
20 Sep 2020 06:46:00.000,22.341,-14.299,753.069717,0.059609,-0.014424,0.015559
20 Sep 2020 06:47:00.000,25.911,-15.180,754.058139,0.059532,-0.015007,0.017384
20 Sep 2020 06:48:00.000,29.476,-16.100,755.147768,0.059442,-0.015731,0.018932
20 Sep 2020 06:49:00.000,33.036,-17.068,756.321276,0.059336,-0.016628,0.020179
20 Sep 2020 06:50:00.000,36.588,-18.097,757.560029,0.059212,-0.017740,0.021107
20 Sep 2020 06:51:00.000,40.132,-19.199,758.844384,0.059066,-0.019125,0.021699
20 Sep 2020 06:52:00.000,43.667,-20.395,760.154008,0.058893,-0.020864,0.021949
20 Sep 2020 06:53:00.000,47.190,-21.708,761.468198,0.058685,-0.023070,0.021852
20 Sep 2020 06:54:00.000,50.700,-23.172,762.766213,0.058430,-0.025909,0.021410
20 Sep 2020 06:55:00.000,54.192,-24.831,764.027600,0.058109,-0.029629,0.020631
20 Sep 2020 06:56:00.000,57.663,-26.747,765.232513,0.057694,-0.034606,0.019528
20 Sep 2020 06:57:00.000,61.105,-29.014,766.362022,0.057139,-0.041440,0.018118
20 Sep 2020 06:58:00.000,64.507,-31.770,767.398408,0.056362,-0.051118,0.016424
20 Sep 2020 06:59:00.000,67.853,-35.230,768.325433,0.055224,-0.065330,0.014473
20 Sep 2020 07:00:00.000,71.113,-39.749,769.128590,0.053458,-0.087087,0.012296
20 Sep 2020 07:01:00.000,74.237,-45.925,769.795323,0.050531,-0.121851,0.009926
20 Sep 2020 07:02:00.000,77.125,-54.798,770.315218,0.045334,-0.179037,0.007402
20 Sep 2020 07:03:00.000,79.582,-68.061,770.680161,0.035610,-0.269593,0.004762
20 Sep 2020 07:04:00.000,81.236,-87.534,770.884458,0.018081,-0.377976,0.002047
20 Sep 2020 07:05:00.000,81.600,-111.835,770.924923,-0.006430,-0.410872,-0.000699
20 Sep 2020 07:06:00.000,80.526,-134.249,770.800927,-0.028129,-0.324494,-0.003434
20 Sep 2020 07:07:00.000,78.405,-150.415,770.514401,-0.041319,-0.219048,-0.006116
20 Sep 2020 07:08:00.000,75.696,-161.194,770.069815,-0.048366,-0.146409,-0.008702
20 Sep 2020 07:09:00.000,72.671,-168.529,769.474107,-0.052214,-0.102074,-0.011153
20 Sep 2020 07:10:00.000,69.469,-173.765,768.736577,-0.054458,-0.074819,-0.013429
20 Sep 2020 07:11:00.000,66.160,-177.690,767.868750,-0.055860,-0.057392,-0.015495
20 Sep 2020 07:12:00.000,62.783,179.242,766.884199,-0.056791,-0.045759,-0.017319
20 Sep 2020 07:13:00.000,59.359,176.756,765.798341,-0.057443,-0.037684,-0.018872
20 Sep 2020 07:14:00.000,55.901,174.681,764.628200,-0.057919,-0.031888,-0.020128
20 Sep 2020 07:15:00.000,52.419,172.905,763.392146,-0.058282,-0.027608,-0.021068
20 Sep 2020 07:16:00.000,48.917,171.352,762.109612,-0.058566,-0.024374,-0.021677
20 Sep 2020 07:17:00.000,45.401,169.969,760.800791,-0.058796,-0.021881,-0.021944
20 Sep 2020 07:18:00.000,41.871,168.719,759.486326,-0.058985,-0.019929,-0.021865
20 Sep 2020 07:19:00.000,38.331,167.574,758.186977,-0.059143,-0.018382,-0.021441
20 Sep 2020 07:20:00.000,34.783,166.511,756.923301,-0.059277,-0.017144,-0.020676
20 Sep 2020 07:21:00.000,31.227,165.515,755.715319,-0.059392,-0.016148,-0.019584
20 Sep 2020 07:22:00.000,27.665,164.572,754.582202,-0.059489,-0.015343,-0.018181
20 Sep 2020 07:23:00.000,24.097,163.673,753.541954,-0.059573,-0.014694,-0.016489
20 Sep 2020 07:24:00.000,20.525,162.809,752.611128,-0.059642,-0.014175,-0.014534
20 Sep 2020 07:25:00.000,16.949,161.973,751.804553,-0.059700,-0.013765,-0.012348
20 Sep 2020 07:26:00.000,13.369,161.158,751.135092,-0.059746,-0.013449,-0.009964
20 Sep 2020 07:27:00.000,9.788,160.360,750.613430,-0.059781,-0.013217,-0.007422
20 Sep 2020 07:28:00.000,6.205,159.573,750.247900,-0.059805,-0.013061,-0.004761
20 Sep 2020 07:29:00.000,2.620,158.794,750.044345,-0.059818,-0.012977,-0.002023
20 Sep 2020 07:30:00.000,-0.965,158.017,750.006018,-0.059820,-0.012961,0.000746
20 Sep 2020 07:31:00.000,-4.550,157.240,750.133532,-0.059812,-0.013014,0.003504
20 Sep 2020 07:32:00.000,-8.134,156.457,750.424850,-0.059793,-0.013136,0.006205
20 Sep 2020 07:33:00.000,-11.716,155.665,750.875312,-0.059764,-0.013332,0.008808
20 Sep 2020 07:34:00.000,-15.297,154.858,751.477724,-0.059723,-0.013608,0.011270
20 Sep 2020 07:35:00.000,-18.874,154.033,752.222465,-0.059671,-0.013973,0.013552
20 Sep 2020 07:36:00.000,-22.448,153.182,753.097653,-0.059606,-0.014440,0.015617
20 Sep 2020 07:37:00.000,-26.018,152.300,754.089339,-0.059530,-0.015026,0.017434
20 Sep 2020 07:38:00.000,-29.583,151.379,755.181735,-0.059439,-0.015755,0.018974
20 Sep 2020 07:39:00.000,-33.142,150.409,756.357471,-0.059332,-0.016658,0.020212
20 Sep 2020 07:40:00.000,-36.694,149.379,757.597876,-0.059208,-0.017777,0.021129
20 Sep 2020 07:41:00.000,-40.238,148.274,758.883285,-0.059061,-0.019171,0.021712
20 Sep 2020 07:42:00.000,-43.772,147.075,760.193346,-0.058887,-0.020922,0.021951
20 Sep 2020 07:43:00.000,-47.295,145.758,761.507353,-0.058678,-0.023144,0.021844
20 Sep 2020 07:44:00.000,-50.805,144.289,762.804568,-0.058421,-0.026006,0.021391
20 Sep 2020 07:45:00.000,-54.296,142.624,764.064550,-0.058098,-0.029757,0.020603
20 Sep 2020 07:46:00.000,-57.766,140.698,765.267477,-0.057680,-0.034779,0.019490
20 Sep 2020 07:47:00.000,-61.207,138.419,766.394452,-0.057119,-0.041682,0.018071
20 Sep 2020 07:48:00.000,-64.608,135.646,767.427795,-0.056334,-0.051466,0.016369
20 Sep 2020 07:49:00.000,-67.952,132.160,768.351318,-0.055182,-0.065852,0.014411
20 Sep 2020 07:50:00.000,-71.209,127.602,769.150567,-0.053391,-0.087902,0.012227
20 Sep 2020 07:51:00.000,-74.328,121.364,769.813048,-0.050417,-0.123178,0.009853
20 Sep 2020 07:52:00.000,-77.207,112.387,770.328416,-0.045124,-0.181220,0.007324
20 Sep 2020 07:53:00.000,-79.645,98.960,770.688624,-0.035214,-0.272820,0.004681
20 Sep 2020 07:54:00.000,-81.267,79.294,770.888056,-0.017419,-0.380683,0.001966
20 Sep 2020 07:55:00.000,-81.588,54.938,770.923600,0.007176,-0.409704,-0.000781
20 Sep 2020 07:56:00.000,-80.475,32.680,770.794702,0.028647,-0.321114,-0.003515
20 Sep 2020 07:57:00.000,-78.331,16.703,770.503372,0.041601,-0.216359,-0.006195
20 Sep 2020 07:58:00.000,-75.609,6.053,770.054154,0.048517,-0.144735,-0.008778
20 Sep 2020 07:59:00.000,-72.577,-1.203,769.454058,0.052299,-0.101057,-0.011223
20 Sep 2020 08:00:00.000,-69.371,-6.391,768.712454,0.054510,-0.074182,-0.013494
20 Sep 2020 08:01:00.000,-66.060,-10.285,767.840929,0.055894,-0.056975,-0.015553
20 Sep 2020 08:02:00.000,-62.681,-13.332,766.853116,0.056814,-0.045474,-0.017370
20 Sep 2020 08:03:00.000,-59.256,-15.804,765.764484,0.057459,-0.037482,-0.018914
20 Sep 2020 08:04:00.000,-55.798,-17.868,764.592099,0.057932,-0.031741,-0.020161
20 Sep 2020 08:05:00.000,-52.315,-19.637,763.354368,0.058291,-0.027498,-0.021092
20 Sep 2020 08:06:00.000,-48.813,-21.184,762.070752,0.058574,-0.024289,-0.021690
20 Sep 2020 08:07:00.000,-45.295,-22.562,760.761462,0.058802,-0.021815,-0.021947
20 Sep 2020 08:08:00.000,-41.765,-23.809,759.447147,0.058990,-0.019878,-0.021858
20 Sep 2020 08:09:00.000,-38.225,-24.952,758.148569,0.059147,-0.018341,-0.021423
20 Sep 2020 08:10:00.000,-34.677,-26.012,756.886271,0.059281,-0.017111,-0.020648
20 Sep 2020 08:11:00.000,-31.121,-27.007,755.680255,0.059395,-0.016121,-0.019547
20 Sep 2020 08:12:00.000,-27.558,-27.948,754.549660,0.059492,-0.015322,-0.018135
20 Sep 2020 08:13:00.000,-23.990,-28.845,753.512452,0.059575,-0.014677,-0.016434
20 Sep 2020 08:14:00.000,-20.418,-29.709,752.585136,0.059644,-0.014161,-0.014472
20 Sep 2020 08:15:00.000,-16.842,-30.544,751.782485,0.059702,-0.013754,-0.012279
20 Sep 2020 08:16:00.000,-13.262,-31.358,751.117300,0.059747,-0.013441,-0.009890
20 Sep 2020 08:17:00.000,-9.681,-32.156,750.600198,0.059782,-0.013211,-0.007344
20 Sep 2020 08:18:00.000,-6.097,-32.942,750.239441,0.059805,-0.013058,-0.004680
20 Sep 2020 08:19:00.000,-2.513,-33.722,750.040792,0.059818,-0.012975,-0.001941
20 Sep 2020 08:20:00.000,1.072,-34.498,750.007429,0.059820,-0.012962,0.000829
20 Sep 2020 08:21:00.000,4.657,-35.276,750.139885,0.059812,-0.013016,0.003586
20 Sep 2020 08:22:00.000,8.241,-36.059,750.436042,0.059793,-0.013141,0.006285
20 Sep 2020 08:23:00.000,11.823,-36.852,750.891166,0.059763,-0.013339,0.008884
20 Sep 2020 08:24:00.000,15.404,-37.658,751.497985,0.059721,-0.013617,0.011341
20 Sep 2020 08:25:00.000,18.981,-38.485,752.246810,0.059669,-0.013985,0.013617
20 Sep 2020 08:26:00.000,22.555,-39.336,753.125695,0.059604,-0.014455,0.015675
20 Sep 2020 08:27:00.000,26.125,-40.219,754.120631,0.059527,-0.015046,0.017484
20 Sep 2020 08:28:00.000,29.690,-41.141,755.215778,0.059436,-0.015779,0.019015
20 Sep 2020 08:29:00.000,33.248,-42.113,756.393724,0.059329,-0.016688,0.020244
20 Sep 2020 08:30:00.000,36.800,-43.145,757.635765,0.059204,-0.017814,0.021152
20 Sep 2020 08:31:00.000,40.344,-44.253,758.922209,0.059056,-0.019218,0.021724
20 Sep 2020 08:32:00.000,43.878,-45.455,760.232690,0.058882,-0.020981,0.021953
20 Sep 2020 08:33:00.000,47.401,-46.776,761.546495,0.058671,-0.023220,0.021835
20 Sep 2020 08:34:00.000,50.909,-48.250,762.842891,0.058413,-0.026104,0.021373
20 Sep 2020 08:35:00.000,54.400,-49.922,764.101450,0.058087,-0.029886,0.020574
20 Sep 2020 08:36:00.000,57.869,-51.857,765.302375,0.057666,-0.034955,0.019452
20 Sep 2020 08:37:00.000,61.309,-54.149,766.426800,0.057099,-0.041926,0.018024
20 Sep 2020 08:38:00.000,64.709,-56.939,767.457086,0.056306,-0.051818,0.016314
20 Sep 2020 08:39:00.000,68.051,-60.451,768.377092,0.055140,-0.066380,0.014349
20 Sep 2020 08:40:00.000,71.305,-65.048,769.172422,0.053323,-0.088728,0.012159
20 Sep 2020 08:41:00.000,74.418,-71.351,769.830643,0.050300,-0.124524,0.009779
20 Sep 2020 08:42:00.000,77.287,-80.432,770.341475,0.044910,-0.183436,0.007247
20 Sep 2020 08:43:00.000,79.708,-94.024,770.696945,0.034811,-0.276069,0.004601
20 Sep 2020 08:44:00.000,81.298,-113.883,770.891508,0.016750,-0.383317,0.001884
20 Sep 2020 08:45:00.000,81.575,-138.288,770.922129,-0.007919,-0.408413,-0.000863
20 Sep 2020 08:46:00.000,80.423,-160.385,770.788331,-0.029155,-0.317728,-0.003596
20 Sep 2020 08:47:00.000,78.256,-176.175,770.492201,-0.041878,-0.213703,-0.006274
20 Sep 2020 08:48:00.000,75.522,173.303,770.038358,-0.048664,-0.143086,-0.008853
20 Sep 2020 08:49:00.000,72.483,166.124,769.433882,-0.052383,-0.100055,-0.011294
20 Sep 2020 08:50:00.000,69.274,160.984,768.688213,-0.054561,-0.073552,-0.013559
20 Sep 2020 08:51:00.000,65.960,157.121,767.813003,-0.055927,-0.056562,-0.015611
20 Sep 2020 08:52:00.000,62.579,154.094,766.821942,-0.056837,-0.045192,-0.017420
20 Sep 2020 08:53:00.000,59.153,151.637,765.730550,-0.057475,-0.037283,-0.018955
20 Sep 2020 08:54:00.000,55.694,149.582,764.555938,-0.057944,-0.031595,-0.020194
20 Sep 2020 08:55:00.000,52.210,147.821,763.316548,-0.058301,-0.027389,-0.021114
20 Sep 2020 08:56:00.000,48.708,146.280,762.031867,-0.058581,-0.024206,-0.021703
20 Sep 2020 08:57:00.000,45.190,144.906,760.722126,-0.058808,-0.021750,-0.021950
20 Sep 2020 08:58:00.000,41.660,143.663,759.407981,-0.058995,-0.019826,-0.021850
20 Sep 2020 08:59:00.000,38.119,142.523,758.110191,-0.059152,-0.018300,-0.021404
20 Sep 2020 09:00:00.000,34.570,141.465,756.849290,-0.059285,-0.017078,-0.020620
20 Sep 2020 09:01:00.000,31.014,140.472,755.645257,-0.059398,-0.016095,-0.019509
20 Sep 2020 09:02:00.000,27.451,139.533,754.517200,-0.059495,-0.015300,-0.018088
20 Sep 2020 09:03:00.000,23.883,138.636,753.483047,-0.059577,-0.014660,-0.016379
20 Sep 2020 09:04:00.000,20.311,137.774,752.559255,-0.059646,-0.014147,-0.014410
20 Sep 2020 09:05:00.000,16.735,136.939,751.760539,-0.059703,-0.013743,-0.012210
20 Sep 2020 09:06:00.000,13.155,136.125,751.099640,-0.059749,-0.013433,-0.009816
20 Sep 2020 09:07:00.000,9.574,135.328,750.587106,-0.059783,-0.013206,-0.007266
20 Sep 2020 09:08:00.000,5.990,134.542,750.231126,-0.059806,-0.013054,-0.004599
20 Sep 2020 09:09:00.000,2.406,133.763,750.037388,-0.059818,-0.012974,-0.001858
20 Sep 2020 09:10:00.000,-1.179,132.986,750.008989,-0.059820,-0.012962,0.000912
20 Sep 2020 09:11:00.000,-4.764,132.208,750.146385,-0.059811,-0.013019,0.003667
20 Sep 2020 09:12:00.000,-8.348,131.425,750.447378,-0.059792,-0.013146,0.006364
20 Sep 2020 09:13:00.000,-11.930,130.632,750.907156,-0.059761,-0.013346,0.008959
20 Sep 2020 09:14:00.000,-15.511,129.825,751.518375,-0.059720,-0.013627,0.011412
20 Sep 2020 09:15:00.000,-19.088,128.998,752.271274,-0.059667,-0.013998,0.013681
20 Sep 2020 09:16:00.000,-22.662,128.146,753.153842,-0.059602,-0.014471,0.015733
20 Sep 2020 09:17:00.000,-26.232,127.262,754.152013,-0.059525,-0.015065,0.017534
20 Sep 2020 09:18:00.000,-29.796,126.338,755.249897,-0.059433,-0.015803,0.019057
20 Sep 2020 09:19:00.000,-33.355,125.365,756.430037,-0.059325,-0.016718,0.020276
20 Sep 2020 09:20:00.000,-36.906,124.331,757.673696,-0.059200,-0.017852,0.021174
20 Sep 2020 09:21:00.000,-40.450,123.220,758.961157,-0.059052,-0.019265,0.021736
20 Sep 2020 09:22:00.000,-43.984,122.015,760.272039,-0.058876,-0.021040,0.021954
20 Sep 2020 09:23:00.000,-47.506,120.690,761.585623,-0.058664,-0.023296,0.021826
20 Sep 2020 09:24:00.000,-51.014,119.211,762.881181,-0.058404,-0.026202,0.021354
20 Sep 2020 09:25:00.000,-54.505,117.532,764.138301,-0.058076,-0.030017,0.020545
20 Sep 2020 09:26:00.000,-57.973,115.588,765.337206,-0.057651,-0.035132,0.019414
20 Sep 2020 09:27:00.000,-61.412,113.284,766.459065,-0.057080,-0.042173,0.017977
20 Sep 2020 09:28:00.000,-64.810,110.475,767.486279,-0.056278,-0.052175,0.016259
20 Sep 2020 09:29:00.000,-68.149,106.937,768.402756,-0.055097,-0.066915,0.014286
20 Sep 2020 09:30:00.000,-71.400,102.300,769.194156,-0.053254,-0.089567,0.012090
20 Sep 2020 09:31:00.000,-74.508,95.932,769.848107,-0.050181,-0.125891,0.009705
20 Sep 2020 09:32:00.000,-77.368,86.745,770.354396,-0.044692,-0.185683,0.007169
20 Sep 2020 09:33:00.000,-79.770,72.986,770.705122,-0.034401,-0.279339,0.004521
20 Sep 2020 09:34:00.000,-81.327,52.935,770.894813,-0.016074,-0.385873,0.001802
20 Sep 2020 09:35:00.000,-81.560,28.489,770.920511,0.008658,-0.407003,-0.000945
20 Sep 2020 09:36:00.000,-80.370,6.556,770.781815,0.029656,-0.314338,-0.003677
20 Sep 2020 09:37:00.000,-78.181,-9.048,770.480889,0.042149,-0.211081,-0.006352
20 Sep 2020 09:38:00.000,-75.434,-19.445,770.022425,0.048810,-0.141461,-0.008928
20 Sep 2020 09:39:00.000,-72.389,-26.547,769.413579,0.052465,-0.099068,-0.011364
